ref_date,selic,ref_year,period_label
2003-03-06,0.26280000000000003,2001-01-01,2001-2004
2003-03-07,0.26289999999999997,2001-01-01,2001-2004
2003-03-10,0.26289999999999997,2001-01-01,2001-2004
2003-03-11,0.263,2001-01-01,2001-2004
2003-03-12,0.263,2001-01-01,2001-2004
2003-03-13,0.2631,2001-01-01,2001-2004
2003-03-14,0.2631,2001-01-01,2001-2004
2003-03-17,0.2632,2001-01-01,2001-2004
2003-03-18,0.2632,2001-01-01,2001-2004
2003-03-19,0.2634,2001-01-01,2001-2004
2003-03-20,0.2634,2001-01-01,2001-2004
2003-03-21,0.2635,2001-01-01,2001-2004
2003-03-24,0.2633,2001-01-01,2001-2004
2003-03-25,0.2633,2001-01-01,2001-2004
2003-03-26,0.2634,2001-01-01,2001-2004
2003-03-27,0.2633,2001-01-01,2001-2004
2003-03-28,0.2632,2001-01-01,2001-2004
2003-03-31,0.2632,2001-01-01,2001-2004
2003-04-01,0.2632,2001-01-01,2001-2004
2003-04-02,0.2631,2001-01-01,2001-2004
2003-04-03,0.2631,2001-01-01,2001-2004
2003-04-04,0.2632,2001-01-01,2001-2004
2003-04-07,0.2632,2001-01-01,2001-2004
2003-04-08,0.2632,2001-01-01,2001-2004
2003-04-09,0.2632,2001-01-01,2001-2004
2003-04-10,0.2632,2001-01-01,2001-2004
2003-04-11,0.2632,2001-01-01,2001-2004
2003-04-14,0.2632,2001-01-01,2001-2004
2003-04-15,0.2632,2001-01-01,2001-2004
2003-04-16,0.2632,2001-01-01,2001-2004
2003-04-17,0.2632,2001-01-01,2001-2004
2003-04-22,0.2632,2001-01-01,2001-2004
2003-04-23,0.2632,2001-01-01,2001-2004
2003-04-24,0.2632,2001-01-01,2001-2004
2003-04-25,0.2632,2001-01-01,2001-2004
2003-04-28,0.2632,2001-01-01,2001-2004
2003-04-29,0.2632,2001-01-01,2001-2004
2003-04-30,0.2632,2001-01-01,2001-2004
2003-05-02,0.2632,2001-01-01,2001-2004
2003-05-05,0.2632,2001-01-01,2001-2004
2003-05-06,0.2632,2001-01-01,2001-2004
2003-05-07,0.2632,2001-01-01,2001-2004
2003-05-08,0.2632,2001-01-01,2001-2004
2003-05-09,0.2632,2001-01-01,2001-2004
2003-05-12,0.2632,2001-01-01,2001-2004
2003-05-13,0.2632,2001-01-01,2001-2004
2003-05-14,0.2632,2001-01-01,2001-2004
2003-05-15,0.2632,2001-01-01,2001-2004
2003-05-16,0.2632,2001-01-01,2001-2004
2003-05-19,0.2632,2001-01-01,2001-2004
2003-05-20,0.2632,2001-01-01,2001-2004
2003-05-21,0.2631,2001-01-01,2001-2004
2003-05-22,0.2631,2001-01-01,2001-2004
2003-05-23,0.263,2001-01-01,2001-2004
2003-05-26,0.26289999999999997,2001-01-01,2001-2004
2003-05-27,0.26280000000000003,2001-01-01,2001-2004
2003-05-28,0.26280000000000003,2001-01-01,2001-2004
2003-05-29,0.2627,2001-01-01,2001-2004
2003-05-30,0.2627,2001-01-01,2001-2004
2003-06-02,0.2626,2001-01-01,2001-2004
2003-06-03,0.2626,2001-01-01,2001-2004
2003-06-04,0.2626,2001-01-01,2001-2004
2003-06-05,0.2626,2001-01-01,2001-2004
2003-06-06,0.2627,2001-01-01,2001-2004
2003-06-09,0.2627,2001-01-01,2001-2004
2003-06-10,0.2627,2001-01-01,2001-2004
2003-06-11,0.2627,2001-01-01,2001-2004
2003-06-12,0.2626,2001-01-01,2001-2004
2003-06-13,0.2626,2001-01-01,2001-2004
2003-06-16,0.2626,2001-01-01,2001-2004
2003-06-17,0.2626,2001-01-01,2001-2004
2003-06-18,0.2625,2001-01-01,2001-2004
2003-06-20,0.2576,2001-01-01,2001-2004
2003-06-23,0.2576,2001-01-01,2001-2004
2003-06-24,0.2576,2001-01-01,2001-2004
2003-06-25,0.2576,2001-01-01,2001-2004
2003-06-26,0.2576,2001-01-01,2001-2004
2003-06-27,0.2576,2001-01-01,2001-2004
2003-06-30,0.2576,2001-01-01,2001-2004
2003-07-01,0.2576,2001-01-01,2001-2004
2003-07-02,0.2576,2001-01-01,2001-2004
2003-07-03,0.2576,2001-01-01,2001-2004
2003-07-04,0.2576,2001-01-01,2001-2004
2003-07-07,0.2576,2001-01-01,2001-2004
2003-07-08,0.2575,2001-01-01,2001-2004
2003-07-09,0.2575,2001-01-01,2001-2004
2003-07-10,0.2575,2001-01-01,2001-2004
2003-07-11,0.2575,2001-01-01,2001-2004
2003-07-14,0.25739999999999996,2001-01-01,2001-2004
2003-07-15,0.25739999999999996,2001-01-01,2001-2004
2003-07-16,0.25739999999999996,2001-01-01,2001-2004
2003-07-17,0.25730000000000003,2001-01-01,2001-2004
2003-07-18,0.25730000000000003,2001-01-01,2001-2004
2003-07-21,0.2571,2001-01-01,2001-2004
2003-07-22,0.257,2001-01-01,2001-2004
2003-07-23,0.2563,2001-01-01,2001-2004
2003-07-24,0.2429,2001-01-01,2001-2004
2003-07-25,0.2429,2001-01-01,2001-2004
2003-07-28,0.243,2001-01-01,2001-2004
2003-07-29,0.243,2001-01-01,2001-2004
2003-07-30,0.243,2001-01-01,2001-2004
2003-07-31,0.243,2001-01-01,2001-2004
2003-08-01,0.2433,2001-01-01,2001-2004
2003-08-04,0.2434,2001-01-01,2001-2004
2003-08-05,0.24350000000000002,2001-01-01,2001-2004
2003-08-06,0.24350000000000002,2001-01-01,2001-2004
2003-08-07,0.24359999999999998,2001-01-01,2001-2004
2003-08-08,0.24359999999999998,2001-01-01,2001-2004
2003-08-11,0.24359999999999998,2001-01-01,2001-2004
2003-08-12,0.24350000000000002,2001-01-01,2001-2004
2003-08-13,0.24350000000000002,2001-01-01,2001-2004
2003-08-14,0.2434,2001-01-01,2001-2004
2003-08-15,0.2433,2001-01-01,2001-2004
2003-08-18,0.2433,2001-01-01,2001-2004
2003-08-19,0.2434,2001-01-01,2001-2004
2003-08-20,0.2421,2001-01-01,2001-2004
2003-08-21,0.2183,2001-01-01,2001-2004
2003-08-22,0.2184,2001-01-01,2001-2004
2003-08-25,0.2184,2001-01-01,2001-2004
2003-08-26,0.2184,2001-01-01,2001-2004
2003-08-27,0.2184,2001-01-01,2001-2004
2003-08-28,0.2183,2001-01-01,2001-2004
2003-08-29,0.2183,2001-01-01,2001-2004
2003-09-01,0.2183,2001-01-01,2001-2004
2003-09-02,0.2183,2001-01-01,2001-2004
2003-09-03,0.2184,2001-01-01,2001-2004
2003-09-04,0.2184,2001-01-01,2001-2004
2003-09-05,0.2184,2001-01-01,2001-2004
2003-09-08,0.2184,2001-01-01,2001-2004
2003-09-09,0.2184,2001-01-01,2001-2004
2003-09-10,0.2184,2001-01-01,2001-2004
2003-09-11,0.2184,2001-01-01,2001-2004
2003-09-12,0.2184,2001-01-01,2001-2004
2003-09-15,0.2184,2001-01-01,2001-2004
2003-09-16,0.2184,2001-01-01,2001-2004
2003-09-17,0.2183,2001-01-01,2001-2004
2003-09-18,0.1985,2001-01-01,2001-2004
2003-09-19,0.1985,2001-01-01,2001-2004
2003-09-22,0.1985,2001-01-01,2001-2004
2003-09-23,0.1985,2001-01-01,2001-2004
2003-09-24,0.1985,2001-01-01,2001-2004
2003-09-25,0.1985,2001-01-01,2001-2004
2003-09-26,0.1985,2001-01-01,2001-2004
2003-09-29,0.1984,2001-01-01,2001-2004
2003-09-30,0.1984,2001-01-01,2001-2004
2003-10-01,0.19829999999999998,2001-01-01,2001-2004
2003-10-02,0.19829999999999998,2001-01-01,2001-2004
2003-10-03,0.1984,2001-01-01,2001-2004
2003-10-06,0.1984,2001-01-01,2001-2004
2003-10-07,0.1984,2001-01-01,2001-2004
2003-10-08,0.1984,2001-01-01,2001-2004
2003-10-09,0.1984,2001-01-01,2001-2004
2003-10-10,0.1984,2001-01-01,2001-2004
2003-10-13,0.1984,2001-01-01,2001-2004
2003-10-14,0.1984,2001-01-01,2001-2004
2003-10-15,0.1984,2001-01-01,2001-2004
2003-10-16,0.1984,2001-01-01,2001-2004
2003-10-17,0.1984,2001-01-01,2001-2004
2003-10-20,0.1984,2001-01-01,2001-2004
2003-10-21,0.1984,2001-01-01,2001-2004
2003-10-22,0.19829999999999998,2001-01-01,2001-2004
2003-10-23,0.1885,2001-01-01,2001-2004
2003-10-24,0.1885,2001-01-01,2001-2004
2003-10-27,0.1885,2001-01-01,2001-2004
2003-10-28,0.1885,2001-01-01,2001-2004
2003-10-29,0.1885,2001-01-01,2001-2004
2003-10-30,0.1885,2001-01-01,2001-2004
2003-10-31,0.1885,2001-01-01,2001-2004
2003-11-03,0.1885,2001-01-01,2001-2004
2003-11-04,0.1885,2001-01-01,2001-2004
2003-11-05,0.1885,2001-01-01,2001-2004
2003-11-06,0.1885,2001-01-01,2001-2004
2003-11-07,0.1885,2001-01-01,2001-2004
2003-11-10,0.1885,2001-01-01,2001-2004
2003-11-11,0.1885,2001-01-01,2001-2004
2003-11-12,0.1885,2001-01-01,2001-2004
2003-11-13,0.1884,2001-01-01,2001-2004
2003-11-14,0.1884,2001-01-01,2001-2004
2003-11-17,0.1884,2001-01-01,2001-2004
2003-11-18,0.1882,2001-01-01,2001-2004
2003-11-19,0.1881,2001-01-01,2001-2004
2003-11-20,0.1734,2001-01-01,2001-2004
2003-11-21,0.1734,2001-01-01,2001-2004
2003-11-24,0.1734,2001-01-01,2001-2004
2003-11-25,0.1734,2001-01-01,2001-2004
2003-11-26,0.17329999999999998,2001-01-01,2001-2004
2003-11-27,0.17329999999999998,2001-01-01,2001-2004
2003-11-28,0.1732,2001-01-01,2001-2004
2003-12-01,0.17309999999999998,2001-01-01,2001-2004
2003-12-02,0.1734,2001-01-01,2001-2004
2003-12-03,0.17329999999999998,2001-01-01,2001-2004
2003-12-04,0.17329999999999998,2001-01-01,2001-2004
2003-12-05,0.17329999999999998,2001-01-01,2001-2004
2003-12-08,0.1732,2001-01-01,2001-2004
2003-12-09,0.1732,2001-01-01,2001-2004
2003-12-10,0.17309999999999998,2001-01-01,2001-2004
2003-12-11,0.17300000000000001,2001-01-01,2001-2004
2003-12-12,0.1729,2001-01-01,2001-2004
2003-12-15,0.1729,2001-01-01,2001-2004
2003-12-16,0.1729,2001-01-01,2001-2004
2003-12-17,0.1727,2001-01-01,2001-2004
2003-12-18,0.163,2001-01-01,2001-2004
2003-12-19,0.1634,2001-01-01,2001-2004
2003-12-22,0.1634,2001-01-01,2001-2004
2003-12-23,0.1634,2001-01-01,2001-2004
2003-12-24,0.1634,2001-01-01,2001-2004
2003-12-26,0.1634,2001-01-01,2001-2004
2003-12-29,0.1634,2001-01-01,2001-2004
2003-12-30,0.16329999999999997,2001-01-01,2001-2004
2003-12-31,0.16329999999999997,2001-01-01,2001-2004
2004-01-02,0.1634,2004-01-01,2004-2007
2004-01-05,0.1634,2004-01-01,2004-2007
2004-01-06,0.1634,2004-01-01,2004-2007
2004-01-07,0.16329999999999997,2004-01-01,2004-2007
2004-01-08,0.16329999999999997,2004-01-01,2004-2007
2004-01-09,0.1632,2004-01-01,2004-2007
2004-01-12,0.1632,2004-01-01,2004-2007
2004-01-13,0.1632,2004-01-01,2004-2007
2004-01-14,0.1631,2004-01-01,2004-2007
2004-01-15,0.1631,2004-01-01,2004-2007
2004-01-16,0.163,2004-01-01,2004-2007
2004-01-19,0.163,2004-01-01,2004-2007
2004-01-20,0.163,2004-01-01,2004-2007
2004-01-21,0.1628,2004-01-01,2004-2007
2004-01-22,0.16329999999999997,2004-01-01,2004-2007
2004-01-23,0.16329999999999997,2004-01-01,2004-2007
2004-01-26,0.16329999999999997,2004-01-01,2004-2007
2004-01-27,0.1632,2004-01-01,2004-2007
2004-01-28,0.1632,2004-01-01,2004-2007
2004-01-29,0.163,2004-01-01,2004-2007
2004-01-30,0.1629,2004-01-01,2004-2007
2004-02-02,0.1629,2004-01-01,2004-2007
2004-02-03,0.1629,2004-01-01,2004-2007
2004-02-04,0.1628,2004-01-01,2004-2007
2004-02-05,0.1628,2004-01-01,2004-2007
2004-02-06,0.16269999999999998,2004-01-01,2004-2007
2004-02-09,0.16269999999999998,2004-01-01,2004-2007
2004-02-10,0.16260000000000002,2004-01-01,2004-2007
2004-02-11,0.16269999999999998,2004-01-01,2004-2007
2004-02-12,0.1629,2004-01-01,2004-2007
2004-02-13,0.1632,2004-01-01,2004-2007
2004-02-16,0.16329999999999997,2004-01-01,2004-2007
2004-02-17,0.16329999999999997,2004-01-01,2004-2007
2004-02-18,0.16329999999999997,2004-01-01,2004-2007
2004-02-19,0.16329999999999997,2004-01-01,2004-2007
2004-02-20,0.1632,2004-01-01,2004-2007
2004-02-25,0.1632,2004-01-01,2004-2007
2004-02-26,0.1631,2004-01-01,2004-2007
2004-02-27,0.163,2004-01-01,2004-2007
2004-03-01,0.1629,2004-01-01,2004-2007
2004-03-02,0.1629,2004-01-01,2004-2007
2004-03-03,0.1628,2004-01-01,2004-2007
2004-03-04,0.16269999999999998,2004-01-01,2004-2007
2004-03-05,0.163,2004-01-01,2004-2007
2004-03-08,0.1629,2004-01-01,2004-2007
2004-03-09,0.1629,2004-01-01,2004-2007
2004-03-10,0.1628,2004-01-01,2004-2007
2004-03-11,0.16269999999999998,2004-01-01,2004-2007
2004-03-12,0.16260000000000002,2004-01-01,2004-2007
2004-03-15,0.1625,2004-01-01,2004-2007
2004-03-16,0.1624,2004-01-01,2004-2007
2004-03-17,0.1623,2004-01-01,2004-2007
2004-03-18,0.1602,2004-01-01,2004-2007
2004-03-19,0.1605,2004-01-01,2004-2007
2004-03-22,0.1609,2004-01-01,2004-2007
2004-03-23,0.1612,2004-01-01,2004-2007
2004-03-24,0.1611,2004-01-01,2004-2007
2004-03-25,0.161,2004-01-01,2004-2007
2004-03-26,0.1611,2004-01-01,2004-2007
2004-03-29,0.1609,2004-01-01,2004-2007
2004-03-30,0.1607,2004-01-01,2004-2007
2004-03-31,0.1611,2004-01-01,2004-2007
2004-04-01,0.161,2004-01-01,2004-2007
2004-04-02,0.1611,2004-01-01,2004-2007
2004-04-05,0.1611,2004-01-01,2004-2007
2004-04-06,0.161,2004-01-01,2004-2007
2004-04-07,0.161,2004-01-01,2004-2007
2004-04-08,0.1609,2004-01-01,2004-2007
2004-04-12,0.1609,2004-01-01,2004-2007
2004-04-13,0.16079999999999997,2004-01-01,2004-2007
2004-04-14,0.1606,2004-01-01,2004-2007
2004-04-15,0.1586,2004-01-01,2004-2007
2004-04-16,0.1586,2004-01-01,2004-2007
2004-04-19,0.1588,2004-01-01,2004-2007
2004-04-20,0.1588,2004-01-01,2004-2007
2004-04-22,0.1586,2004-01-01,2004-2007
2004-04-23,0.1585,2004-01-01,2004-2007
2004-04-26,0.15839999999999999,2004-01-01,2004-2007
2004-04-27,0.1583,2004-01-01,2004-2007
2004-04-28,0.1582,2004-01-01,2004-2007
2004-04-29,0.158,2004-01-01,2004-2007
2004-04-30,0.158,2004-01-01,2004-2007
2004-05-03,0.15789999999999998,2004-01-01,2004-2007
2004-05-04,0.15789999999999998,2004-01-01,2004-2007
2004-05-05,0.1578,2004-01-01,2004-2007
2004-05-06,0.1577,2004-01-01,2004-2007
2004-05-07,0.1576,2004-01-01,2004-2007
2004-05-10,0.1575,2004-01-01,2004-2007
2004-05-11,0.1574,2004-01-01,2004-2007
2004-05-12,0.1573,2004-01-01,2004-2007
2004-05-13,0.1574,2004-01-01,2004-2007
2004-05-14,0.1577,2004-01-01,2004-2007
2004-05-17,0.1576,2004-01-01,2004-2007
2004-05-18,0.1575,2004-01-01,2004-2007
2004-05-19,0.1573,2004-01-01,2004-2007
2004-05-20,0.1577,2004-01-01,2004-2007
2004-05-21,0.15810000000000002,2004-01-01,2004-2007
2004-05-24,0.158,2004-01-01,2004-2007
2004-05-25,0.15789999999999998,2004-01-01,2004-2007
2004-05-26,0.158,2004-01-01,2004-2007
2004-05-27,0.15789999999999998,2004-01-01,2004-2007
2004-05-28,0.1578,2004-01-01,2004-2007
2004-05-31,0.1578,2004-01-01,2004-2007
2004-06-01,0.1578,2004-01-01,2004-2007
2004-06-02,0.1575,2004-01-01,2004-2007
2004-06-03,0.1576,2004-01-01,2004-2007
2004-06-04,0.15789999999999998,2004-01-01,2004-2007
2004-06-07,0.1582,2004-01-01,2004-2007
2004-06-08,0.15839999999999999,2004-01-01,2004-2007
2004-06-09,0.1582,2004-01-01,2004-2007
2004-06-11,0.15789999999999998,2004-01-01,2004-2007
2004-06-14,0.158,2004-01-01,2004-2007
2004-06-15,0.1582,2004-01-01,2004-2007
2004-06-16,0.158,2004-01-01,2004-2007
2004-06-17,0.15789999999999998,2004-01-01,2004-2007
2004-06-18,0.15789999999999998,2004-01-01,2004-2007
2004-06-21,0.15810000000000002,2004-01-01,2004-2007
2004-06-22,0.1582,2004-01-01,2004-2007
2004-06-23,0.15789999999999998,2004-01-01,2004-2007
2004-06-24,0.15789999999999998,2004-01-01,2004-2007
2004-06-25,0.158,2004-01-01,2004-2007
2004-06-28,0.15810000000000002,2004-01-01,2004-2007
2004-06-29,0.15810000000000002,2004-01-01,2004-2007
2004-06-30,0.158,2004-01-01,2004-2007
2004-07-01,0.158,2004-01-01,2004-2007
2004-07-02,0.15810000000000002,2004-01-01,2004-2007
2004-07-05,0.158,2004-01-01,2004-2007
2004-07-06,0.158,2004-01-01,2004-2007
2004-07-07,0.15789999999999998,2004-01-01,2004-2007
2004-07-08,0.1577,2004-01-01,2004-2007
2004-07-09,0.1577,2004-01-01,2004-2007
2004-07-12,0.1578,2004-01-01,2004-2007
2004-07-13,0.1578,2004-01-01,2004-2007
2004-07-14,0.1576,2004-01-01,2004-2007
2004-07-15,0.1577,2004-01-01,2004-2007
2004-07-16,0.1576,2004-01-01,2004-2007
2004-07-19,0.1576,2004-01-01,2004-2007
2004-07-20,0.1576,2004-01-01,2004-2007
2004-07-21,0.1575,2004-01-01,2004-2007
2004-07-22,0.1575,2004-01-01,2004-2007
2004-07-23,0.1575,2004-01-01,2004-2007
2004-07-26,0.1575,2004-01-01,2004-2007
2004-07-27,0.1575,2004-01-01,2004-2007
2004-07-28,0.1576,2004-01-01,2004-2007
2004-07-29,0.1578,2004-01-01,2004-2007
2004-07-30,0.1582,2004-01-01,2004-2007
2004-08-02,0.1582,2004-01-01,2004-2007
2004-08-03,0.1582,2004-01-01,2004-2007
2004-08-04,0.1583,2004-01-01,2004-2007
2004-08-05,0.15839999999999999,2004-01-01,2004-2007
2004-08-06,0.1586,2004-01-01,2004-2007
2004-08-09,0.1586,2004-01-01,2004-2007
2004-08-10,0.15869999999999998,2004-01-01,2004-2007
2004-08-11,0.1588,2004-01-01,2004-2007
2004-08-12,0.1588,2004-01-01,2004-2007
2004-08-13,0.1588,2004-01-01,2004-2007
2004-08-16,0.1588,2004-01-01,2004-2007
2004-08-17,0.1588,2004-01-01,2004-2007
2004-08-18,0.15869999999999998,2004-01-01,2004-2007
2004-08-19,0.1586,2004-01-01,2004-2007
2004-08-20,0.1585,2004-01-01,2004-2007
2004-08-23,0.15839999999999999,2004-01-01,2004-2007
2004-08-24,0.1583,2004-01-01,2004-2007
2004-08-25,0.15839999999999999,2004-01-01,2004-2007
2004-08-26,0.1586,2004-01-01,2004-2007
2004-08-27,0.1588,2004-01-01,2004-2007
2004-08-30,0.1591,2004-01-01,2004-2007
2004-08-31,0.1591,2004-01-01,2004-2007
2004-09-01,0.1592,2004-01-01,2004-2007
2004-09-02,0.1592,2004-01-01,2004-2007
2004-09-03,0.1592,2004-01-01,2004-2007
2004-09-06,0.1592,2004-01-01,2004-2007
2004-09-08,0.1593,2004-01-01,2004-2007
2004-09-09,0.1593,2004-01-01,2004-2007
2004-09-10,0.1594,2004-01-01,2004-2007
2004-09-13,0.1595,2004-01-01,2004-2007
2004-09-14,0.1597,2004-01-01,2004-2007
2004-09-15,0.1597,2004-01-01,2004-2007
2004-09-16,0.16219999999999998,2004-01-01,2004-2007
2004-09-17,0.1623,2004-01-01,2004-2007
2004-09-20,0.1624,2004-01-01,2004-2007
2004-09-21,0.1624,2004-01-01,2004-2007
2004-09-22,0.1624,2004-01-01,2004-2007
2004-09-23,0.1624,2004-01-01,2004-2007
2004-09-24,0.1624,2004-01-01,2004-2007
2004-09-27,0.1624,2004-01-01,2004-2007
2004-09-28,0.1624,2004-01-01,2004-2007
2004-09-29,0.1623,2004-01-01,2004-2007
2004-09-30,0.1624,2004-01-01,2004-2007
2004-10-01,0.1623,2004-01-01,2004-2007
2004-10-04,0.16219999999999998,2004-01-01,2004-2007
2004-10-05,0.162,2004-01-01,2004-2007
2004-10-06,0.16219999999999998,2004-01-01,2004-2007
2004-10-07,0.1623,2004-01-01,2004-2007
2004-10-08,0.1624,2004-01-01,2004-2007
2004-10-11,0.1624,2004-01-01,2004-2007
2004-10-13,0.1624,2004-01-01,2004-2007
2004-10-14,0.1624,2004-01-01,2004-2007
2004-10-15,0.1624,2004-01-01,2004-2007
2004-10-18,0.1624,2004-01-01,2004-2007
2004-10-19,0.1624,2004-01-01,2004-2007
2004-10-20,0.1624,2004-01-01,2004-2007
2004-10-21,0.1674,2004-01-01,2004-2007
2004-10-22,0.1674,2004-01-01,2004-2007
2004-10-25,0.1674,2004-01-01,2004-2007
2004-10-26,0.1674,2004-01-01,2004-2007
2004-10-27,0.1674,2004-01-01,2004-2007
2004-10-28,0.1674,2004-01-01,2004-2007
2004-10-29,0.1674,2004-01-01,2004-2007
2004-11-01,0.1674,2004-01-01,2004-2007
2004-11-03,0.1673,2004-01-01,2004-2007
2004-11-04,0.1673,2004-01-01,2004-2007
2004-11-05,0.1673,2004-01-01,2004-2007
2004-11-08,0.1674,2004-01-01,2004-2007
2004-11-09,0.1674,2004-01-01,2004-2007
2004-11-10,0.1674,2004-01-01,2004-2007
2004-11-11,0.1674,2004-01-01,2004-2007
2004-11-12,0.1674,2004-01-01,2004-2007
2004-11-16,0.1674,2004-01-01,2004-2007
2004-11-17,0.1674,2004-01-01,2004-2007
2004-11-18,0.1724,2004-01-01,2004-2007
2004-11-19,0.1724,2004-01-01,2004-2007
2004-11-22,0.1723,2004-01-01,2004-2007
2004-11-23,0.1723,2004-01-01,2004-2007
2004-11-24,0.1724,2004-01-01,2004-2007
2004-11-25,0.1723,2004-01-01,2004-2007
2004-11-26,0.1722,2004-01-01,2004-2007
2004-11-29,0.1722,2004-01-01,2004-2007
2004-11-30,0.1721,2004-01-01,2004-2007
2004-12-01,0.1723,2004-01-01,2004-2007
2004-12-02,0.1723,2004-01-01,2004-2007
2004-12-03,0.1723,2004-01-01,2004-2007
2004-12-06,0.1724,2004-01-01,2004-2007
2004-12-07,0.1724,2004-01-01,2004-2007
2004-12-08,0.1724,2004-01-01,2004-2007
2004-12-09,0.1724,2004-01-01,2004-2007
2004-12-10,0.1724,2004-01-01,2004-2007
2004-12-13,0.1724,2004-01-01,2004-2007
2004-12-14,0.1724,2004-01-01,2004-2007
2004-12-15,0.1725,2004-01-01,2004-2007
2004-12-16,0.17739999999999997,2004-01-01,2004-2007
2004-12-17,0.17739999999999997,2004-01-01,2004-2007
2004-12-20,0.17739999999999997,2004-01-01,2004-2007
2004-12-21,0.17739999999999997,2004-01-01,2004-2007
2004-12-22,0.17739999999999997,2004-01-01,2004-2007
2004-12-23,0.17739999999999997,2004-01-01,2004-2007
2004-12-24,0.17739999999999997,2004-01-01,2004-2007
2004-12-27,0.17739999999999997,2004-01-01,2004-2007
2004-12-28,0.17739999999999997,2004-01-01,2004-2007
2004-12-29,0.17739999999999997,2004-01-01,2004-2007
2004-12-30,0.1775,2004-01-01,2004-2007
2004-12-31,0.1775,2004-01-01,2004-2007
2005-01-03,0.17739999999999997,2004-01-01,2004-2007
2005-01-04,0.17739999999999997,2004-01-01,2004-2007
2005-01-05,0.17739999999999997,2004-01-01,2004-2007
2005-01-06,0.17739999999999997,2004-01-01,2004-2007
2005-01-07,0.17739999999999997,2004-01-01,2004-2007
2005-01-10,0.17739999999999997,2004-01-01,2004-2007
2005-01-11,0.17739999999999997,2004-01-01,2004-2007
2005-01-12,0.17739999999999997,2004-01-01,2004-2007
2005-01-13,0.17739999999999997,2004-01-01,2004-2007
2005-01-14,0.17739999999999997,2004-01-01,2004-2007
2005-01-17,0.17739999999999997,2004-01-01,2004-2007
2005-01-18,0.17739999999999997,2004-01-01,2004-2007
2005-01-19,0.1775,2004-01-01,2004-2007
2005-01-20,0.18239999999999998,2004-01-01,2004-2007
2005-01-21,0.18239999999999998,2004-01-01,2004-2007
2005-01-24,0.18239999999999998,2004-01-01,2004-2007
2005-01-25,0.18239999999999998,2004-01-01,2004-2007
2005-01-26,0.18239999999999998,2004-01-01,2004-2007
2005-01-27,0.18239999999999998,2004-01-01,2004-2007
2005-01-28,0.18239999999999998,2004-01-01,2004-2007
2005-01-31,0.18239999999999998,2004-01-01,2004-2007
2005-02-01,0.18239999999999998,2004-01-01,2004-2007
2005-02-02,0.1825,2004-01-01,2004-2007
2005-02-03,0.1825,2004-01-01,2004-2007
2005-02-04,0.1825,2004-01-01,2004-2007
2005-02-09,0.1825,2004-01-01,2004-2007
2005-02-10,0.1825,2004-01-01,2004-2007
2005-02-11,0.1826,2004-01-01,2004-2007
2005-02-14,0.1826,2004-01-01,2004-2007
2005-02-15,0.1826,2004-01-01,2004-2007
2005-02-16,0.1826,2004-01-01,2004-2007
2005-02-17,0.1875,2004-01-01,2004-2007
2005-02-18,0.1875,2004-01-01,2004-2007
2005-02-21,0.1875,2004-01-01,2004-2007
2005-02-22,0.1875,2004-01-01,2004-2007
2005-02-23,0.1875,2004-01-01,2004-2007
2005-02-24,0.1875,2004-01-01,2004-2007
2005-02-25,0.1875,2004-01-01,2004-2007
2005-02-28,0.18739999999999998,2004-01-01,2004-2007
2005-03-01,0.18739999999999998,2004-01-01,2004-2007
2005-03-02,0.18739999999999998,2004-01-01,2004-2007
2005-03-03,0.18739999999999998,2004-01-01,2004-2007
2005-03-04,0.18739999999999998,2004-01-01,2004-2007
2005-03-07,0.1875,2004-01-01,2004-2007
2005-03-08,0.1875,2004-01-01,2004-2007
2005-03-09,0.1875,2004-01-01,2004-2007
2005-03-10,0.1875,2004-01-01,2004-2007
2005-03-11,0.1875,2004-01-01,2004-2007
2005-03-14,0.1875,2004-01-01,2004-2007
2005-03-15,0.1875,2004-01-01,2004-2007
2005-03-16,0.1875,2004-01-01,2004-2007
2005-03-17,0.1924,2004-01-01,2004-2007
2005-03-18,0.1924,2004-01-01,2004-2007
2005-03-21,0.1924,2004-01-01,2004-2007
2005-03-22,0.1924,2004-01-01,2004-2007
2005-03-23,0.1924,2004-01-01,2004-2007
2005-03-24,0.1924,2004-01-01,2004-2007
2005-03-28,0.1925,2004-01-01,2004-2007
2005-03-29,0.1925,2004-01-01,2004-2007
2005-03-30,0.1925,2004-01-01,2004-2007
2005-03-31,0.1925,2004-01-01,2004-2007
2005-04-01,0.1924,2004-01-01,2004-2007
2005-04-04,0.1924,2004-01-01,2004-2007
2005-04-05,0.1924,2004-01-01,2004-2007
2005-04-06,0.1924,2004-01-01,2004-2007
2005-04-07,0.1924,2004-01-01,2004-2007
2005-04-08,0.1924,2004-01-01,2004-2007
2005-04-11,0.1924,2004-01-01,2004-2007
2005-04-12,0.1924,2004-01-01,2004-2007
2005-04-13,0.1924,2004-01-01,2004-2007
2005-04-14,0.1924,2004-01-01,2004-2007
2005-04-15,0.1924,2004-01-01,2004-2007
2005-04-18,0.1924,2004-01-01,2004-2007
2005-04-19,0.1924,2004-01-01,2004-2007
2005-04-20,0.1924,2004-01-01,2004-2007
2005-04-22,0.1949,2004-01-01,2004-2007
2005-04-25,0.1949,2004-01-01,2004-2007
2005-04-26,0.1949,2004-01-01,2004-2007
2005-04-27,0.195,2004-01-01,2004-2007
